word,frequency,probability
यदा,47,0.0012296261413285196
नो,47,0.0012296261413285196
भव,47,0.0012296261413285196
बलं,46,0.0012034638830023807
राघवं,45,0.0011773016246762421
कामं,45,0.0011773016246762421
यः,45,0.0011773016246762421
परमं,44,0.0011511393663501033
भयं,44,0.0011511393663501033
को,44,0.0011511393663501033
सुखं,43,0.0011249771080239647
दुःखं,43,0.0011249771080239647
हा,43,0.0011249771080239647
माता,42,0.0010988148496978258
राजानं,42,0.0010988148496978258
साधु,41,0.0010726525913716872
तपसा,41,0.0010726525913716872
घोरं,41,0.0010726525913716872
सीते,41,0.0010726525913716872
मनसा,40,0.0010464903330455486
भवति,40,0.0010464903330455486
अयं,40,0.0010464903330455486
वापि,40,0.0010464903330455486
दशरथो,39,0.0010203280747194097
राघव,39,0.0010203280747194097
रामाय,38,0.000994165816393271
ददौ,37,0.0009680035580671324
गते,36,0.0009418412997409936
वाचा,36,0.0009418412997409936
पापं,36,0.0009418412997409936
देशं,35,0.0009156790414148549
नैव,35,0.0009156790414148549
रणे,35,0.0009156790414148549
तानि,35,0.0009156790414148549
भूतानि,34,0.0008895167830887162
सततं,34,0.0008895167830887162
जीवितं,34,0.0008895167830887162
सदा,34,0.0008895167830887162
राघवो,33,0.0008633545247625775
लोकेषु,33,0.0008633545247625775
अपि,33,0.0008633545247625775
रावणो,33,0.0008633545247625775
चकार,33,0.0008633545247625775
भरतः,32,0.0008371922664364388
रावणेन,32,0.0008371922664364388
वेगेन,32,0.0008371922664364388
वीरौ,32,0.0008371922664364388
यानि,30,0.0007848677497841614
वैदेहि,30,0.0007848677497841614
मैथिलीं,29,0.0007587054914580226
समरे,29,0.0007587054914580226
अथवा,29,0.0007587054914580226
दुःखेन,28,0.0007325432331318839
वीरो,28,0.0007325432331318839
मातरं,28,0.0007325432331318839
मैथिली,28,0.0007325432331318839
विविधानि,27,0.0007063809748057452
केन,27,0.0007063809748057452
भरत,27,0.0007063809748057452
इह,27,0.0007063809748057452
शोकेन,27,0.0007063809748057452
सीताया,27,0.0007063809748057452
शोकं,27,0.0007063809748057452
तया,27,0.0007063809748057452
परुषं,27,0.0007063809748057452
नः,27,0.0007063809748057452
करुणं,26,0.0006802187164796066
दिशं,26,0.0006802187164796066
अहो,26,0.0006802187164796066
हृदयं,26,0.0006802187164796066
भुवि,26,0.0006802187164796066
यं,26,0.0006802187164796066
कुशलं,26,0.0006802187164796066
जानामि,25,0.0006540564581534678
गतो,25,0.0006540564581534678
पुरी,25,0.0006540564581534678
पपात,25,0.0006540564581534678
किल,25,0.0006540564581534678
वीरः,24,0.0006278941998273291
शिरसा,24,0.0006278941998273291
देव,24,0.0006278941998273291
गतिं,24,0.0006278941998273291
पथि,24,0.0006278941998273291
राघवः,24,0.0006278941998273291
भूयः,24,0.0006278941998273291
मनो,23,0.0006017319415011904
नदीं,23,0.0006017319415011904
तासां,23,0.0006017319415011904
नाहं,23,0.0006017319415011904
भूयो,23,0.0006017319415011904
महाराज,23,0.0006017319415011904
वनानि,23,0.0006017319415011904
वचः,22,0.0005755696831750516
तेषु,22,0.0005755696831750516
सदृशं,22,0.0005755696831750516
जनपदे,22,0.0005755696831750516
दश,22,0.0005755696831750516
तमुवाच,22,0.0005755696831750516
वचो,22,0.0005755696831750516
पादौ,22,0.0005755696831750516
रथं,22,0.0005755696831750516
शृणु,22,0.0005755696831750516
गृहं,22,0.0005755696831750516
भारत,22,0.0005755696831750516
सोऽहं,22,0.0005755696831750516
भूतानां,22,0.0005755696831750516
हितं,22,0.0005755696831750516
इयं,22,0.0005755696831750516
कैकेयि,22,0.0005755696831750516
नाराजके,21,0.0005494074248489129
फलानि,21,0.0005494074248489129
कृते,21,0.0005494074248489129
भृशं,21,0.0005494074248489129
वालिनं,21,0.0005494074248489129
दिशो,21,0.0005494074248489129
पतितं,21,0.0005494074248489129
दीना,21,0.0005494074248489129
बहवो,21,0.0005494074248489129
शरणं,21,0.0005494074248489129
वरं,21,0.0005494074248489129
बहुधा,21,0.0005494074248489129
महाबाहुः,21,0.0005494074248489129
मनः,21,0.0005494074248489129
देवीं,20,0.0005232451665227743
चरणौ,20,0.0005232451665227743
पुनरेव,20,0.0005232451665227743
भवता,20,0.0005232451665227743
कैकेयीं,20,0.0005232451665227743
कृता,20,0.0005232451665227743
हरयो,20,0.0005232451665227743
चिरं,20,0.0005232451665227743
का,20,0.0005232451665227743
वनेषु,19,0.0004970829081966356
कुले,19,0.0004970829081966356
एते,19,0.0004970829081966356
हृता,19,0.0004970829081966356
इमे,19,0.0004970829081966356
भवनं,19,0.0004970829081966356
रूपेण,19,0.0004970829081966356
कालं,19,0.0004970829081966356
ता,18,0.0004709206498704968
ततोऽहं,18,0.0004709206498704968
भरतेन,18,0.0004709206498704968
वो,18,0.0004709206498704968
देशे,18,0.0004709206498704968
सेना,18,0.0004709206498704968
भवतु,18,0.0004709206498704968
बाहू,18,0.0004709206498704968
य,18,0.0004709206498704968
लेभे,18,0.0004709206498704968
याति,18,0.0004709206498704968
फलं,18,0.0004709206498704968
निहतं,18,0.0004709206498704968
जानकी,18,0.0004709206498704968
नगरी,18,0.0004709206498704968
जहि,17,0.0004447583915443581
इमां,17,0.0004447583915443581
सागरं,17,0.0004447583915443581
वधं,17,0.0004447583915443581
इतीव,17,0.0004447583915443581
दीनं,17,0.0004447583915443581
देवा,17,0.0004447583915443581
कालो,17,0.0004447583915443581
दशरथं,17,0.0004447583915443581
गता,17,0.0004447583915443581
रजनीं,17,0.0004447583915443581
तारा,17,0.0004447583915443581
नापि,17,0.0004447583915443581
महीं,17,0.0004447583915443581
एषा,17,0.0004447583915443581
दीनां,16,0.0004185961332182194
ह,16,0.0004185961332182194
विहाय,16,0.0004185961332182194
बत,16,0.0004185961332182194
सतां,16,0.0004185961332182194
यां,16,0.0004185961332182194
वसति,16,0.0004185961332182194
ययौ,16,0.0004185961332182194
रामेति,16,0.0004185961332182194
धनं,16,0.0004185961332182194
कुरुते,16,0.0004185961332182194
पूजां,16,0.0004185961332182194
नेह,16,0.0004185961332182194
तदिदं,16,0.0004185961332182194
दिवं,16,0.0004185961332182194
चाहं,16,0.0004185961332182194
भरते,15,0.0003924338748920807
शंस,15,0.0003924338748920807
तथेति,15,0.0003924338748920807
पृथिवी,15,0.0003924338748920807
शुभं,15,0.0003924338748920807
शुशुभे,15,0.0003924338748920807
हृदि,15,0.0003924338748920807
पृथिवीं,15,0.0003924338748920807
शतं,15,0.0003924338748920807
कालेन,15,0.0003924338748920807
समं,15,0.0003924338748920807
महाबाहुं,15,0.0003924338748920807
तावुभौ,15,0.0003924338748920807
पुरुषं,15,0.0003924338748920807
महातेजाः,15,0.0003924338748920807
हतो,15,0.0003924338748920807
लभते,15,0.0003924338748920807
लोकानां,15,0.0003924338748920807
पारं,15,0.0003924338748920807
वानरं,15,0.0003924338748920807
वानरा,15,0.0003924338748920807
भीरु,14,0.00036627161656594196
योगी,14,0.00036627161656594196
सुता,14,0.00036627161656594196
परमां,14,0.00036627161656594196
महाभागा,14,0.00036627161656594196
सीतायाः,14,0.00036627161656594196
रमते,14,0.00036627161656594196
रावणः,14,0.00036627161656594196
मधुरं,14,0.00036627161656594196
हतं,14,0.00036627161656594196
येषां,14,0.00036627161656594196
विललाप,14,0.00036627161656594196
परां,14,0.00036627161656594196
सूतं,14,0.00036627161656594196
ननाद,14,0.00036627161656594196
तेनैव,14,0.00036627161656594196
महतीं,14,0.00036627161656594196
योजनानां,14,0.00036627161656594196
कुलं,13,0.0003401093582398033
चैनं,13,0.0003401093582398033
विदितं,13,0.0003401093582398033
यदिदं,13,0.0003401093582398033
गोदावरीं,13,0.0003401093582398033
नैवं,13,0.0003401093582398033
बहु,13,0.0003401093582398033
युधि,13,0.0003401093582398033
शरीरं,13,0.0003401093582398033
पुरं,13,0.0003401093582398033
मही,13,0.0003401093582398033
महाराजो,13,0.0003401093582398033
कृतो,13,0.0003401093582398033
देहं,13,0.0003401093582398033
जातो,13,0.0003401093582398033
बाला,13,0.0003401093582398033
महाभाग,13,0.0003401093582398033
मतिं,13,0.0003401093582398033
निहता,12,0.00031394709991366455
ताः,12,0.00031394709991366455
जलं,12,0.00031394709991366455
रुधिरं,12,0.00031394709991366455
मूलानि,12,0.00031394709991366455
घोरा,12,0.00031394709991366455
जातु,12,0.00031394709991366455
नरा,12,0.00031394709991366455
मारीचो,12,0.00031394709991366455
भाति,12,0.00031394709991366455
कथितं,12,0.00031394709991366455
महाराजं,12,0.00031394709991366455
विविधा,12,0.00031394709991366455
वालिना,12,0.00031394709991366455
गगनं,12,0.00031394709991366455
नारी,12,0.00031394709991366455
पतिता,12,0.00031394709991366455
विजने,12,0.00031394709991366455
जानाति,12,0.00031394709991366455
तेजसा,12,0.00031394709991366455
तैः,12,0.00031394709991366455
वरारोहे,12,0.00031394709991366455
कृपणं,12,0.00031394709991366455
राघवे,12,0.00031394709991366455
जानासि,12,0.00031394709991366455
भविता,12,0.00031394709991366455
वासं,12,0.00031394709991366455
पतितां,12,0.00031394709991366455
ददामि,12,0.00031394709991366455
देवानां,12,0.00031394709991366455
दृढं,12,0.00031394709991366455
हनुमता,12,0.00031394709991366455
ननु,12,0.00031394709991366455
पतिं,11,0.0002877848415875258
रजनी,11,0.0002877848415875258
सूत,11,0.0002877848415875258
वच,11,0.0002877848415875258
दैवतं,11,0.0002877848415875258
रुदती,11,0.0002877848415875258
कालः,11,0.0002877848415875258
रोचते,11,0.0002877848415875258
बाणेन,11,0.0002877848415875258
वरारोहा,11,0.0002877848415875258
जपतां,11,0.0002877848415875258
जयतां,11,0.0002877848415875258
मधुवनं,11,0.0002877848415875258
नगरीं,11,0.0002877848415875258
सरितां,11,0.0002877848415875258
लोकं,11,0.0002877848415875258
गमने,11,0.0002877848415875258
वाचं,11,0.0002877848415875258
यया,11,0.0002877848415875258
इमं,11,0.0002877848415875258
वधे,11,0.0002877848415875258
कारणं,11,0.0002877848415875258
विशेषेण,11,0.0002877848415875258
तरसा,11,0.0002877848415875258
दोषं,11,0.0002877848415875258
मुनिं,11,0.0002877848415875258
पुरे,11,0.0002877848415875258
राघवेण,11,0.0002877848415875258
मेने,11,0.0002877848415875258
राघवौ,11,0.0002877848415875258
दिवि,11,0.0002877848415875258
दुःखतरं,11,0.0002877848415875258
सलिलं,11,0.0002877848415875258
सरांसि,11,0.0002877848415875258
पापे,11,0.0002877848415875258
शेषे,11,0.0002877848415875258
दारुणं,11,0.0002877848415875258
शेषं,11,0.0002877848415875258
हीना,10,0.00026162258326138714
वेद,10,0.00026162258326138714
गुहो,10,0.00026162258326138714
गतं,10,0.00026162258326138714
पादुके,10,0.00026162258326138714
नैनं,10,0.00026162258326138714
मुखं,10,0.00026162258326138714
हिते,10,0.00026162258326138714
मानुषं,10,0.00026162258326138714
भीमं,10,0.00026162258326138714
जननी,10,0.00026162258326138714
सीतेति,10,0.00026162258326138714
अनेन,10,0.00026162258326138714
नारीणां,10,0.00026162258326138714
जाता,10,0.00026162258326138714
नियतं,10,0.00026162258326138714
तेजो,10,0.00026162258326138714
दारेषु,10,0.00026162258326138714
बभौ,10,0.00026162258326138714
शयने,10,0.00026162258326138714
निलयं,10,0.00026162258326138714
जीवति,10,0.00026162258326138714
शोको,10,0.00026162258326138714
देवं,10,0.00026162258326138714
वीरं,10,0.00026162258326138714
महति,10,0.00026162258326138714
कपिः,10,0.00026162258326138714
तपो,10,0.00026162258326138714
चरितं,10,0.00026162258326138714
राघवाय,10,0.00026162258326138714
विचचार,10,0.00026162258326138714
वानराणां,10,0.00026162258326138714
सूतो,10,0.00026162258326138714
वसुधा,10,0.00026162258326138714
भूमिं,10,0.00026162258326138714
महाभागां,10,0.00026162258326138714
बहुविधं,10,0.00026162258326138714
जनं,10,0.00026162258326138714
गमनं,10,0.00026162258326138714
वाणीं,10,0.00026162258326138714
गुरुणा,10,0.00026162258326138714
हृदये,10,0.00026162258326138714
गवां,10,0.00026162258326138714
वसुधां,10,0.00026162258326138714
विवेश,10,0.00026162258326138714
वेगं,10,0.00026162258326138714
जनकं,9,0.0002354603249352484
खरो,9,0.0002354603249352484
बलेन,9,0.0002354603249352484
शूरं,9,0.0002354603249352484
जनाः,9,0.0002354603249352484
नदी,9,0.0002354603249352484
देवतानां,9,0.0002354603249352484
दिवसे,9,0.0002354603249352484
हरति,9,0.0002354603249352484
विमले,9,0.0002354603249352484
महाभागं,9,0.0002354603249352484
राजानो,9,0.0002354603249352484
वानराः,9,0.0002354603249352484
रथेन,9,0.0002354603249352484
नव,9,0.0002354603249352484
नृशंसे,9,0.0002354603249352484
तदलं,9,0.0002354603249352484
संयुगे,9,0.0002354603249352484
वनवासं,9,0.0002354603249352484
कुतो,9,0.0002354603249352484
तारां,9,0.0002354603249352484
समो,9,0.0002354603249352484
निपपात,9,0.0002354603249352484
मुखेन,9,0.0002354603249352484
मारीचं,9,0.0002354603249352484
दुःखमतो,9,0.0002354603249352484
वदनं,9,0.0002354603249352484
बहूनि,9,0.0002354603249352484
कः,9,0.0002354603249352484
सहितो,9,0.0002354603249352484
नाथ,9,0.0002354603249352484
पुरुषः,9,0.0002354603249352484
कं,9,0.0002354603249352484
हतः,9,0.0002354603249352484
दैवं,9,0.0002354603249352484
तप,9,0.0002354603249352484
नगराणि,9,0.0002354603249352484
सः,9,0.0002354603249352484
कुशली,9,0.0002354603249352484
निहतो,9,0.0002354603249352484
भूषणानि,9,0.0002354603249352484
सुरसा,9,0.0002354603249352484
मृगा,9,0.0002354603249352484
लोका,9,0.0002354603249352484
तीरं,9,0.0002354603249352484
बिलं,9,0.0002354603249352484
नरः,9,0.0002354603249352484
गृहे,9,0.0002354603249352484
नियतो,8,0.0002092980666091097
मुनिना,8,0.0002092980666091097
विधिना,8,0.0002092980666091097
सुतं,8,0.0002092980666091097
पुरुषो,8,0.0002092980666091097
दशरथेन,8,0.0002092980666091097
मेधावी,8,0.0002092980666091097
देहे,8,0.0002092980666091097
दानं,8,0.0002092980666091097
विपुलं,8,0.0002092980666091097
वरो,8,0.0002092980666091097
भाषितं,8,0.0002092980666091097
विषादं,8,0.0002092980666091097
विविधाः,8,0.0002092980666091097
किमिदं,8,0.0002092980666091097
अमी,8,0.0002092980666091097
तपसि,8,0.0002092980666091097
शोभते,8,0.0002092980666091097
वाति,8,0.0002092980666091097
जायते,8,0.0002092980666091097
विनाशाय,8,0.0002092980666091097
मधुरया,8,0.0002092980666091097
सकामा,8,0.0002092980666091097
केवलं,8,0.0002092980666091097
विधवा,8,0.0002092980666091097
शरीरे,8,0.0002092980666091097
सेनां,8,0.0002092980666091097
चेह,8,0.0002092980666091097
चेयं,8,0.0002092980666091097
वदतां,8,0.0002092980666091097
जनको,8,0.0002092980666091097
दूता,8,0.0002092980666091097
पूरयामास,8,0.0002092980666091097
धनुषा,8,0.0002092980666091097
मधु,8,0.0002092980666091097
वीरेण,8,0.0002092980666091097
वनवासाय,8,0.0002092980666091097
परा,8,0.0002092980666091097
वानर,8,0.0002092980666091097
कदा,8,0.0002092980666091097
पदं,8,0.0002092980666091097
शैलं,8,0.0002092980666091097
यूयं,8,0.0002092980666091097
जानकीं,8,0.0002092980666091097
निपतितं,8,0.0002092980666091097
शिबिकां,8,0.0002092980666091097
शैलो,8,0.0002092980666091097
महानादं,8,0.0002092980666091097
बहुशो,8,0.0002092980666091097
नयने,8,0.0002092980666091097
खरः,8,0.0002092980666091097
दीनो,8,0.0002092980666091097
वरौ,8,0.0002092980666091097
सुतो,8,0.0002092980666091097
वपुषा,8,0.0002092980666091097
परमा,8,0.0002092980666091097
वधो,8,0.0002092980666091097
चापं,8,0.0002092980666091097
सशरं,8,0.0002092980666091097
मधुरां,8,0.0002092980666091097
वासो,8,0.0002092980666091097
शुभां,8,0.0002092980666091097
भूतेषु,8,0.0002092980666091097
सहिता,8,0.0002092980666091097
विरराम,8,0.0002092980666091097
कथां,8,0.0002092980666091097
जले,8,0.0002092980666091097
देशो,8,0.0002092980666091097
पाणिना,8,0.0002092980666091097
तमहं,8,0.0002092980666091097
नौ,8,0.0002092980666091097
धारयितुं,8,0.0002092980666091097
रराज,7,0.00018313580828297098
ददृशे,7,0.00018313580828297098
मांसानि,7,0.00018313580828297098
दहति,7,0.00018313580828297098
बालो,7,0.00018313580828297098
अनृतं,7,0.00018313580828297098
पुन,7,0.00018313580828297098
हते,7,0.00018313580828297098
परया,7,0.00018313580828297098
शिखरे,7,0.00018313580828297098
गुह,7,0.00018313580828297098
गगने,7,0.00018313580828297098
नगरं,7,0.00018313580828297098
मदनेन,7,0.00018313580828297098
देवेषु,7,0.00018313580828297098
वनमिदं,7,0.00018313580828297098
हनुमतो,7,0.00018313580828297098
वायसं,7,0.00018313580828297098
चेदं,7,0.00018313580828297098
तमेव,7,0.00018313580828297098
दुःखितो,7,0.00018313580828297098
विमलं,7,0.00018313580828297098
मुदिता,7,0.00018313580828297098
मृगो,7,0.00018313580828297098
शाखां,7,0.00018313580828297098
ममापि,7,0.00018313580828297098
नदीनां,7,0.00018313580828297098
यथाकामं,7,0.00018313580828297098
संयति,7,0.00018313580828297098
वीरा,7,0.00018313580828297098
मुमोच,7,0.00018313580828297098
शबला,7,0.00018313580828297098
खरं,7,0.00018313580828297098
कौतूहलं,7,0.00018313580828297098
शिरो,7,0.00018313580828297098
तीरे,7,0.00018313580828297098
जानीषे,7,0.00018313580828297098
समा,7,0.00018313580828297098
वानरेण,7,0.00018313580828297098
वाचो,7,0.00018313580828297098
गुहां,7,0.00018313580828297098
सुकृतां,7,0.00018313580828297098
गावो,7,0.00018313580828297098
दशरथः,7,0.00018313580828297098
वासांसि,7,0.00018313580828297098
घोरां,7,0.00018313580828297098
कपिं,7,0.00018313580828297098
दुहिता,7,0.00018313580828297098
धनानि,7,0.00018313580828297098
यदहं,7,0.00018313580828297098
दीयतां,7,0.00018313580828297098
हरयः,7,0.00018313580828297098
विषं,7,0.00018313580828297098
दूषणं,7,0.00018313580828297098
तमृषिं,7,0.00018313580828297098
मरणं,7,0.00018313580828297098
जननीं,7,0.00018313580828297098
रामोऽपि,7,0.00018313580828297098
मुनीनां,7,0.00018313580828297098
विजनं,7,0.00018313580828297098
वाऽपि,7,0.00018313580828297098
सफलं,7,0.00018313580828297098
वारि,7,0.00018313580828297098
दयिता,7,0.00018313580828297098
मूलं,7,0.00018313580828297098
शिखरं,7,0.00018313580828297098
निहते,7,0.00018313580828297098
बहवः,7,0.00018313580828297098
वसतो,7,0.00018313580828297098
यथैव,7,0.00018313580828297098
पुरुषा,7,0.00018313580828297098
वः,7,0.00018313580828297098
सोढुं,7,0.00018313580828297098
चेति,7,0.00018313580828297098
तोयं,7,0.00018313580828297098
लोको,7,0.00018313580828297098
पौरुषं,7,0.00018313580828297098
निधनं,7,0.00018313580828297098
धनंजय,7,0.00018313580828297098
वशं,7,0.00018313580828297098
सुकृतं,7,0.00018313580828297098
मामेव,7,0.00018313580828297098
पाणिं,6,0.00015697354995683227
शयानं,6,0.00015697354995683227
ददाह,6,0.00015697354995683227
पितृपैतामहं,6,0.00015697354995683227
कोपं,6,0.00015697354995683227
निनदं,6,0.00015697354995683227
विनाशं,6,0.00015697354995683227
हनूमता,6,0.00015697354995683227
दशरथ,6,0.00015697354995683227
वानरो,6,0.00015697354995683227
परमया,6,0.00015697354995683227
दुःखितं,6,0.00015697354995683227
दयितं,6,0.00015697354995683227
नेतुं,6,0.00015697354995683227
शूरो,6,0.00015697354995683227
तेजः,6,0.00015697354995683227
सखे,6,0.00015697354995683227
जनयामास,6,0.00015697354995683227
विजयं,6,0.00015697354995683227
हरणं,6,0.00015697354995683227
भरताय,6,0.00015697354995683227
परिवृतो,6,0.00015697354995683227
पायसं,6,0.00015697354995683227
काल,6,0.00015697354995683227
तूणी,6,0.00015697354995683227
वालिनो,6,0.00015697354995683227
दिशि,6,0.00015697354995683227
नरं,6,0.00015697354995683227
सुराणां,6,0.00015697354995683227
भये,6,0.00015697354995683227
तदेवं,6,0.00015697354995683227
यतो,6,0.00015697354995683227
अलं,6,0.00015697354995683227
कुपितो,6,0.00015697354995683227
हतां,6,0.00015697354995683227
दाशरथिः,6,0.00015697354995683227
सदृशो,6,0.00015697354995683227
कथयामास,6,0.00015697354995683227
समीपं,6,0.00015697354995683227
इमौ,6,0.00015697354995683227
गजं,6,0.00015697354995683227
दितिं,6,0.00015697354995683227
सगरो,6,0.00015697354995683227
याते,6,0.00015697354995683227
भगिनी,6,0.00015697354995683227
गुणा,6,0.00015697354995683227
गृहाणि,6,0.00015697354995683227
सूतः,6,0.00015697354995683227
जगतः,6,0.00015697354995683227
कृथा,6,0.00015697354995683227
शेते,6,0.00015697354995683227
निशा,6,0.00015697354995683227
युवां,6,0.00015697354995683227
वेपमाना,6,0.00015697354995683227
दूतो,6,0.00015697354995683227
मारीच,6,0.00015697354995683227
विकृतं,6,0.00015697354995683227
देशेषु,6,0.00015697354995683227
करोति,6,0.00015697354995683227
रुरोद,6,0.00015697354995683227
विकृता,6,0.00015697354995683227
शूरा,6,0.00015697354995683227
रावण,6,0.00015697354995683227
जानीते,6,0.00015697354995683227
परिघं,6,0.00015697354995683227
पतितो,6,0.00015697354995683227
मुमोह,6,0.00015697354995683227
सिंहो,6,0.00015697354995683227
समीपे,6,0.00015697354995683227
गां,6,0.00015697354995683227
सखा,6,0.00015697354995683227
वालिनः,6,0.00015697354995683227
इहैव,6,0.00015697354995683227
रहिते,6,0.00015697354995683227
वृथा,6,0.00015697354995683227
बाणैः,6,0.00015697354995683227
शयनं,6,0.00015697354995683227
महीतले,6,0.00015697354995683227
भूतं,6,0.00015697354995683227
नागा,6,0.00015697354995683227
अतो,6,0.00015697354995683227
तयोः,6,0.00015697354995683227
विरहिता,6,0.00015697354995683227
कामः,6,0.00015697354995683227
जगामाशु,6,0.00015697354995683227
मासं,6,0.00015697354995683227
चचार,6,0.00015697354995683227
तदहं,6,0.00015697354995683227
बहूनां,6,0.00015697354995683227
वैरं,6,0.00015697354995683227
गुहासु,6,0.00015697354995683227
वरारोहां,6,0.00015697354995683227
योगं,6,0.00015697354995683227
देवेश,6,0.00015697354995683227
महाभागे,6,0.00015697354995683227
जाने,6,0.00015697354995683227
सुखा,6,0.00015697354995683227
यथाकालं,6,0.00015697354995683227
हरीणां,6,0.00015697354995683227
काननानि,6,0.00015697354995683227
धृतिः,6,0.00015697354995683227
दैवासुरे,6,0.00015697354995683227
रुदतीं,6,0.00015697354995683227
सहितौ,6,0.00015697354995683227
रहिता,6,0.00015697354995683227
तमः,5,0.00013081129163069357
कुमारौ,5,0.00013081129163069357
शासनं,5,0.00013081129163069357
वासः,5,0.00013081129163069357
हीनां,5,0.00013081129163069357
विदुः,5,0.00013081129163069357
जनः,5,0.00013081129163069357
शपे,5,0.00013081129163069357
मेदिनीं,5,0.00013081129163069357
बभाषे,5,0.00013081129163069357
महिषीं,5,0.00013081129163069357
तमेवं,5,0.00013081129163069357
असंशयं,5,0.00013081129163069357
वशे,5,0.00013081129163069357
मामेवं,5,0.00013081129163069357
पूजयामास,5,0.00013081129163069357
शशंस,5,0.00013081129163069357
राजसं,5,0.00013081129163069357
वेदिं,5,0.00013081129163069357
मारीचेन,5,0.00013081129163069357
जीवेयं,5,0.00013081129163069357
धूमो,5,0.00013081129163069357
वरदं,5,0.00013081129163069357
होवाच,5,0.00013081129163069357
शुभे,5,0.00013081129163069357
दशरथे,5,0.00013081129163069357
समये,5,0.00013081129163069357
वचने,5,0.00013081129163069357
नादं,5,0.00013081129163069357
मते,5,0.00013081129163069357
तपसो,5,0.00013081129163069357
पापानि,5,0.00013081129163069357
पथा,5,0.00013081129163069357
वाच,5,0.00013081129163069357
कथय,5,0.00013081129163069357
रथो,5,0.00013081129163069357
देवो,5,0.00013081129163069357
नायं,5,0.00013081129163069357
निबोध,5,0.00013081129163069357
मुदितो,5,0.00013081129163069357
रुचिरं,5,0.00013081129163069357
याहि,5,0.00013081129163069357
विददार,5,0.00013081129163069357
वां,5,0.00013081129163069357
यौवनं,5,0.00013081129163069357
निदेशे,5,0.00013081129163069357
कामगं,5,0.00013081129163069357
धनुषो,5,0.00013081129163069357
मायया,5,0.00013081129163069357
तदपि,5,0.00013081129163069357
एतां,5,0.00013081129163069357
मृता,5,0.00013081129163069357
नृपो,5,0.00013081129163069357
शोके,5,0.00013081129163069357
कुशला,5,0.00013081129163069357
शरेण,5,0.00013081129163069357
दूरं,5,0.00013081129163069357
विषये,5,0.00013081129163069357
महाकायः,5,0.00013081129163069357
भवसि,5,0.00013081129163069357
खे,5,0.00013081129163069357
तनुं,5,0.00013081129163069357
वनवासे,5,0.00013081129163069357
कौ,5,0.00013081129163069357
इमानि,5,0.00013081129163069357
कामी,5,0.00013081129163069357
पापा,5,0.00013081129163069357
तमसा,5,0.00013081129163069357
